sched_enter_ini,mem_alloc_ini_1MB,mem_alloc_ini_100MB,mem_alloc_ini_500MB,mem_alloc_ini_500,mem_read_write_1kB_ini,mem_read_write_10K_ini,mem_read_write_1MB_ini,mem_read_write_500MB_ini,mem_read_write_100MB_ini,disk_tx_speed_100MB_ini,disk_tx_speed_10MB_ini,disk_rx_speed_100_in,disk_rx_speed_10_in,net_tx_speed_in,net_rx_speed_ini,cpu,mem,disk_tx,disk_rx,net_tx,net_rx,sched_enter_ini_n,mem_alloc_ini_1MB_n,mem_alloc_ini_100MB_n,mem_alloc_ini_500MB_n,mem_alloc_ini_500_n,mem_read_write_1kB_ini_n,mem_read_write_10K_ini_n,mem_read_write_1MB_ini_n,mem_read_write_500MB_ini_n,mem_read_write_100MB_ini_n,disk_tx_speed_100MB_ini_n,disk_tx_speed_10MB_ini_n,disk_rx_speed_100_in_n,disk_rx_speed_10_in_n,net_tx_speed_in_n,net_rx_speed_ini_n,cpu_n,mem_n,disk_tx_n,disk_rx_n,net_tx_n,net_rx_n
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63673213566,4258432,0,20480,721313,19977126,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207481779,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64297128433,4257860,0,0,703417,19248498,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.227396054,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64336335282,4258064,0,0,690962,19024898,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216522844,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.61218329173,4258892,0,0,688434,18748573,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.22633799,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.58256518108,4258204,0,0,707755,19383515,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216937221,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.56736301846,4258608,0,12288,753372,21353042,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216789883,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62456200212,4258652,0,1560576,698243,18872070,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216726113,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.61768590449,4260148,0,0,684222,18766029,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207551622,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.59303749154,4259568,0,0,651797,18002135,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225494473,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.60593652453,4259256,0,0,655389,17825558,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216118506,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62758204998,4259960,0,20480,674028,18260530,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216830475,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.60909991735,4260828,0,0,707783,19201238,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.206179031,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.49651633956,4260796,0,0,784094,22740478,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.245199489,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.51016863192,4260568,0,0,837207,24680674,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.236837005,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63678358751,4260804,0,0,704818,19518878,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.235262502,3341028,0,4096,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.60872952709,4260624,0,12288,720872,19777282,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.226139688,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.61562427416,4260880,0,0,658707,17978386,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216816841,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63402779499,4261388,0,0,701584,19269330,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.206813409,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64366359059,4261776,0,0,681615,18627638,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.215993148,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64010744375,4261952,0,0,676919,18734026,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.244949123,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62607920026,4261940,0,12288,686414,18857286,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216853844,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6277119007,4262432,0,0,684509,18730998,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216466504,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.5854870819,4263164,0,0,687665,19224750,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.226036022,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6203579128,4263604,0,0,642699,17649218,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.218222879,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62574192728,4263644,0,0,703817,18813290,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216416303,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6380440154,4263248,0,12288,709703,19283530,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216732949,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.66176458114,4263476,0,3145728,715379,19600942,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.22625519,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62447069505,4263580,0,0,663569,18307782,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.226289837,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.57563375658,4264372,0,0,750385,21058906,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225632246,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64254018656,4263900,0,0,716005,19401326,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.20713071,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64491614862,4264616,0,20480,705203,18748810,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207251086,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.65833175197,4265092,0,0,701573,19323340,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.235442643,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62347915292,4264428,0,0,700100,19202396,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.22601834,3341028,0,0,336,0
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64028264265,4264900,0,0,692063,18919094,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225851106,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62771304653,4265888,0,0,691091,19036654,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225626303,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63829286953,4265608,0,12288,678068,18460610,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.206801647,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64600342429,4265860,0,1564672,701081,19389334,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.20678632,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62774570457,4265836,0,0,653997,17884338,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225965891,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63357022687,4265880,0,0,666566,18531146,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216181214,3341028,0,0,1020,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64024583628,4266908,0,16384,674583,18307554,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.206726095,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.66192916345,4268136,0,4096,696908,19165970,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225771347,3341028,0,0,678,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.61618905792,4266500,0,0,728314,19777510,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.215994606,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6270136242,4267204,0,0,777765,21154704,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207023852,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6666645893,4267828,0,40960,688694,18952848,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.22667102,3340996,0,0,378,84
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63603363221,4267408,0,0,675282,18836574,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216318695,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64017491198,4267288,0,0,702368,19001386,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.21675037,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.66803506967,4267644,0,1720320,650463,17860824,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.215836492,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62201572564,4267260,0,0,663656,18154956,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.22519936,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.49725437721,4267784,0,40960,797120,23304766,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.197309594,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.5919178639,4268564,0,4096,707482,19577658,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.215844929,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64353462888,4268680,0,0,675411,18370876,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216795406,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63627804059,4269260,0,0,707168,19090892,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216529415,3341028,0,0,678,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64476694365,4269188,0,0,697523,19024898,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.226466358,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.58331935932,4269656,0,12288,759815,21517787,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.215441215,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.66346488929,4269180,0,0,688749,18777861,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216115132,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.65482663661,4269700,0,0,691694,19165965,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216734215,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.65233588941,4269500,0,1617920,690662,18437103,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.21671634,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6319436524,4269736,0,0,730570,20328884,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207203945,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.65373860273,4270004,0,16384,661272,17885496,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207369325,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.65293609714,4270424,0,4096,668036,18472366,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225584813,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64467519796,4270092,0,0,682524,18407658,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216655446,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.52239874167,4271280,0,0,823333,23498790,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.216777775,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63424289464,4270480,0,0,690887,18683974,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.225880463,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64647960781,4271100,0,12288,696053,18848516,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.226274972,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63302499969,4271608,0,0,689394,18554430,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.245041798,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64167367657,4272532,0,0,675419,18378318,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.227048163,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.5993651108,4271544,0,1572864,713702,19871327,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.236169681,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64535273822,4271956,0,0,679151,18707489,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.236599967,3341028,0,0,678,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.67428225723,4271716,0,20480,693167,19013142,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.236082473,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63727023622,4272184,0,0,697259,19271772,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.246005371,3341028,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6012141117,4272380,0,0,721930,20209809,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.23644289,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.6531862156,4272636,0,0,679835,18745429,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.226449721,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.62361747031,4273480,0,0,682805,18495878,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.217532968,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64945894477,4272728,0,12288,692864,19004414,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.207543465,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.64669712955,4274832,0,0,693545,18845530,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.227046352,3340996,0,0,336,42
0.000358338,0.0002,0.00174,0.066,0.5515,0.00005,0.00055,0.02860,46.5531,7.23101,0.5111,0.073,37.123,2.096,882,866,1.63796325911,4273592,0,0,679215,18598782,0.000306882,0.0002,0.002,0.1109,0.44169,0.0004,0.00023,0.02860,45.05,8.085,0.49,0.081,40,3,475,424,0.227039641,3340996,0,0,336,42
